x,y,z,Temperature,source_file
0.0,0.3434343434343435,0.0,0.0,Case3.vtk
0.0,0.3535353535353536,0.0,0.0,Case3.vtk
0.0,0.36363636363636365,0.0,0.0,Case3.vtk
0.0,0.37373737373737376,0.0,0.0,Case3.vtk
0.0,0.38383838383838387,0.0,0.0,Case3.vtk
0.0,0.393939393939394,0.0,0.0,Case3.vtk
0.0,0.4040404040404041,0.0,0.0,Case3.vtk
0.0,0.4141414141414142,0.0,0.0,Case3.vtk
0.0,0.42424242424242425,0.0,0.0,Case3.vtk
0.0,0.43434343434343436,0.0,0.0,Case3.vtk
0.0,0.4444444444444445,0.0,0.0,Case3.vtk
0.0,0.4545454545454546,0.0,0.0,Case3.vtk
0.0,0.4646464646464647,0.0,0.0,Case3.vtk
0.0,0.4747474747474748,0.0,0.0,Case3.vtk
0.0,0.48484848484848486,0.0,0.0,Case3.vtk
0.0,0.494949494949495,0.0,0.0,Case3.vtk
0.0,0.5050505050505051,0.0,0.0,Case3.vtk
0.0,0.5151515151515152,0.0,0.0,Case3.vtk
0.0,0.5252525252525253,0.0,0.0,Case3.vtk
0.0,0.5353535353535354,0.0,0.0,Case3.vtk
0.0,0.5454545454545455,0.0,0.0,Case3.vtk
0.0,0.5555555555555556,0.0,0.0,Case3.vtk
0.0,0.5656565656565657,0.0,0.0,Case3.vtk
0.0,0.5757575757575758,0.0,0.0,Case3.vtk
0.0,0.5858585858585859,0.0,0.0,Case3.vtk
0.0,0.595959595959596,0.0,0.0,Case3.vtk
0.0,0.6060606060606061,0.0,0.0,Case3.vtk
0.0,0.6161616161616162,0.0,0.0,Case3.vtk
0.0,0.6262626262626263,0.0,0.0,Case3.vtk
0.0,0.6363636363636365,0.0,0.0,Case3.vtk
0.0,0.6464646464646465,0.0,0.0,Case3.vtk
0.0,0.6565656565656566,0.0,0.0,Case3.vtk
0.0,0.6666666666666667,0.0,0.0,Case3.vtk
0.0,0.6767676767676768,0.0,0.0,Case3.vtk
0.0,0.686868686868687,0.0,0.0,Case3.vtk
0.0,0.696969696969697,0.0,0.0,Case3.vtk
0.0,0.7070707070707072,0.0,0.0,Case3.vtk
0.0,0.7171717171717172,0.0,0.0,Case3.vtk
0.0,0.7272727272727273,0.0,0.0,Case3.vtk
0.0,0.7373737373737375,0.0,0.0,Case3.vtk
0.0,0.7474747474747475,0.0,0.0,Case3.vtk
0.0,0.7575757575757577,0.0,0.0,Case3.vtk
0.0,0.7676767676767677,0.0,0.0,Case3.vtk
0.0,0.7777777777777778,0.0,0.0,Case3.vtk
0.0,0.787878787878788,0.0,0.0,Case3.vtk
0.0,0.797979797979798,0.0,0.0,Case3.vtk
0.0,0.8080808080808082,0.0,0.0,Case3.vtk
0.0,0.8181818181818182,0.0,0.0,Case3.vtk
0.0,0.8282828282828284,0.0,0.0,Case3.vtk
0.0,0.8383838383838385,0.0,0.0,Case3.vtk
0.0,0.8484848484848485,0.0,0.0,Case3.vtk
0.0,0.8585858585858587,0.0,0.0,Case3.vtk
0.0,0.8686868686868687,0.0,0.0,Case3.vtk
0.0,0.8787878787878789,0.0,0.0,Case3.vtk
0.0,0.888888888888889,0.0,0.0,Case3.vtk
0.0,0.8989898989898991,0.0,0.0,Case3.vtk
0.0,0.9090909090909092,0.0,0.0,Case3.vtk
0.0,0.9191919191919192,0.0,0.0,Case3.vtk
0.0,0.9292929292929294,0.0,0.0,Case3.vtk
0.0,0.9393939393939394,0.0,0.0,Case3.vtk
0.0,0.9494949494949496,0.0,0.0,Case3.vtk
0.0,0.9595959595959597,0.0,0.0,Case3.vtk
0.0,0.9696969696969697,0.0,0.0,Case3.vtk
0.0,0.9797979797979799,0.0,0.0,Case3.vtk
0.0,0.98989898989899,0.0,0.0,Case3.vtk
0.0,1.0,0.0,0.0,Case3.vtk
0.010101010101010102,0.0,0.0,0.0,Case3.vtk
0.010101010101010102,0.010101010101010102,0.0,1.1255769694017548e-05,Case3.vtk
0.010101010101010102,0.020202020202020204,0.0,2.2500149336063418e-05,Case3.vtk
0.010101010101010102,0.030303030303030304,0.0,3.372176085722077e-05,Case3.vtk
0.010101010101010102,0.04040404040404041,0.0,4.49092501378822e-05,Case3.vtk
0.010101010101010102,0.05050505050505051,0.0,5.6051298940465944e-05,Case3.vtk
0.010101010101010102,0.06060606060606061,0.0,6.713663679197782e-05,Case3.vtk
0.010101010101010102,0.07070707070707072,0.0,7.815405279998743e-05,Case3.vtk
0.010101010101010102,0.08080808080808081,0.0,8.909240738582725e-05,Case3.vtk
0.010101010101010102,0.09090909090909091,0.0,9.994064391912381e-05,Case3.vtk
0.010101010101010102,0.10101010101010102,0.0,0.00011068780023812122,Case3.vtk
0.010101010101010102,0.11111111111111112,0.0,0.00012132302004066179,Case3.vtk
0.010101010101010102,0.12121212121212122,0.0,0.00013183556413114123,Case3.vtk
0.010101010101010102,0.13131313131313133,0.0,0.0001422148215092504,Case3.vtk
0.010101010101010102,0.14141414141414144,0.0,0.00015245032028685427,Case3.vtk
0.010101010101010102,0.15151515151515152,0.0,0.0001625317384199291,Case3.vtk
0.010101010101010102,0.16161616161616163,0.0,0.00017244891424308538,Case3.vtk
0.010101010101010102,0.17171717171717174,0.0,0.00018219185679483157,Case3.vtk
0.010101010101010102,0.18181818181818182,0.0,0.00019175075592239152,Case3.vtk
0.010101010101010102,0.19191919191919193,0.0,0.0002011159921555534,Case3.vtk
0.010101010101010102,0.20202020202020204,0.0,0.00021027814633971356,Case3.vtk
0.010101010101010102,0.21212121212121213,0.0,0.00021922800901896756,Case3.vtk
0.010101010101010102,0.22222222222222224,0.0,0.00022795658956079235,Case3.vtk
0.010101010101010102,0.23232323232323235,0.0,0.00023645512501455147,Case3.vtk
0.010101010101010102,0.24242424242424243,0.0,0.00024471508869674163,Case3.vtk
0.010101010101010102,0.25252525252525254,0.0,0.00025272819849656616,Case3.vtk
0.010101010101010102,0.26262626262626265,0.0,0.0002604864248960783,Case3.vtk
0.010101010101010102,0.27272727272727276,0.0,0.0002679819986997733,Case3.vtk
0.010101010101010102,0.2828282828282829,0.0,0.00027520741846912076,Case3.vtk
0.010101010101010102,0.29292929292929293,0.0,0.0002821554576581139,Case3.vtk
0.010101010101010102,0.30303030303030304,0.0,0.00028881917144647345,Case3.vtk
0.010101010101010102,0.31313131313131315,0.0,0.0002951919032676612,Case3.vtk
0.010101010101010102,0.32323232323232326,0.0,0.00030126729102935727,Case3.vtk
0.010101010101010102,0.33333333333333337,0.0,0.00030703927302450274,Case3.vtk
0.010101010101010102,0.3434343434343435,0.0,0.0003125020935314291,Case3.vtk
0.010101010101010102,0.3535353535353536,0.0,0.00031765030810197367,Case3.vtk
0.010101010101010102,0.36363636363636365,0.0,0.00032247878853681637,Case3.vtk
0.010101010101010102,0.37373737373737376,0.0,0.0003269827275475763,Case3.vtk
0.010101010101010102,0.38383838383838387,0.0,0.0003311576431054599,Case3.vtk
0.010101010101010102,0.393939393939394,0.0,0.0003349993824764792,Case3.vtk
0.010101010101010102,0.4040404040404041,0.0,0.00033850412594343287,Case3.vtk
0.010101010101010102,0.4141414141414142,0.0,0.00034166839021499676,Case3.vtk
0.010101010101010102,0.42424242424242425,0.0,0.00034448903152236893,Case3.vtk
0.010101010101010102,0.43434343434343436,0.0,0.00034696324840399967,Case3.vtk
0.010101010101010102,0.4444444444444445,0.0,0.000349088584178973,Case3.vtk
0.010101010101010102,0.4545454545454546,0.0,0.0003508629291096266,Case3.vtk
0.010101010101010102,0.4646464646464647,0.0,0.0003522845222539786,Case3.vtk
0.010101010101010102,0.4747474747474748,0.0,0.0003533519530084994,Case3.vtk
0.010101010101010102,0.48484848484848486,0.0,0.00035406416234170883,Case3.vtk
0.010101010101010102,0.494949494949495,0.0,0.00035442044371899794,Case3.vtk
0.010101010101010102,0.5050505050505051,0.0,0.00035442044371899794,Case3.vtk
0.010101010101010102,0.5151515151515152,0.0,0.00035406416234170883,Case3.vtk
0.010101010101010102,0.5252525252525253,0.0,0.0003533519530084994,Case3.vtk
0.010101010101010102,0.5353535353535354,0.0,0.0003522845222539786,Case3.vtk
0.010101010101010102,0.5454545454545455,0.0,0.0003508629291096266,Case3.vtk
0.010101010101010102,0.5555555555555556,0.0,0.000349088584178973,Case3.vtk
0.010101010101010102,0.5656565656565657,0.0,0.00034696324840399956,Case3.vtk
0.010101010101010102,0.5757575757575758,0.0,0.00034448903152236893,Case3.vtk
0.010101010101010102,0.5858585858585859,0.0,0.00034166839021499676,Case3.vtk
0.010101010101010102,0.595959595959596,0.0,0.00033850412594343287,Case3.vtk
0.010101010101010102,0.6060606060606061,0.0,0.0003349993824764792,Case3.vtk
0.010101010101010102,0.6161616161616162,0.0,0.0003311576431054599,Case3.vtk
0.010101010101010102,0.6262626262626263,0.0,0.00032698272754757624,Case3.vtk
0.010101010101010102,0.6363636363636365,0.0,0.0003224787885368163,Case3.vtk
0.010101010101010102,0.6464646464646465,0.0,0.00031765030810197367,Case3.vtk
0.010101010101010102,0.6565656565656566,0.0,0.00031250209353142906,Case3.vtk
0.010101010101010102,0.6666666666666667,0.0,0.0003070392730245027,Case3.vtk
0.010101010101010102,0.6767676767676768,0.0,0.0003012672910293572,Case3.vtk
0.010101010101010102,0.686868686868687,0.0,0.00029519190326766107,Case3.vtk
0.010101010101010102,0.696969696969697,0.0,0.00028881917144647345,Case3.vtk
0.010101010101010102,0.7070707070707072,0.0,0.00028215545765811385,Case3.vtk
0.010101010101010102,0.7171717171717172,0.0,0.0002752074184691207,Case3.vtk
0.010101010101010102,0.7272727272727273,0.0,0.0002679819986997733,Case3.vtk
0.010101010101010102,0.7373737373737375,0.0,0.00026048642489607827,Case3.vtk
0.010101010101010102,0.7474747474747475,0.0,0.0002527281984965661,Case3.vtk
0.010101010101010102,0.7575757575757577,0.0,0.00024471508869674163,Case3.vtk
0.010101010101010102,0.7676767676767677,0.0,0.00023645512501455147,Case3.vtk
0.010101010101010102,0.7777777777777778,0.0,0.0002279565895607924,Case3.vtk
0.010101010101010102,0.787878787878788,0.0,0.00021922800901896756,Case3.vtk
0.010101010101010102,0.797979797979798,0.0,0.00021027814633971354,Case3.vtk
0.010101010101010102,0.8080808080808082,0.0,0.0002011159921555533,Case3.vtk
0.010101010101010102,0.8181818181818182,0.0,0.0001917507559223915,Case3.vtk
0.010101010101010102,0.8282828282828284,0.0,0.00018219185679483154,Case3.vtk
0.010101010101010102,0.8383838383838385,0.0,0.00017244891424308538,Case3.vtk
0.010101010101010102,0.8484848484848485,0.0,0.00016253173841992912,Case3.vtk
0.010101010101010102,0.8585858585858587,0.0,0.00015245032028685416,Case3.vtk
0.010101010101010102,0.8686868686868687,0.0,0.00014221482150925037,Case3.vtk
0.010101010101010102,0.8787878787878789,0.0,0.00013183556413114107,Case3.vtk
0.010101010101010102,0.888888888888889,0.0,0.00012132302004066169,Case3.vtk
0.010101010101010102,0.8989898989898991,0.0,0.00011068780023812116,Case3.vtk
0.010101010101010102,0.9090909090909092,0.0,9.994064391912381e-05,Case3.vtk
0.010101010101010102,0.9191919191919192,0.0,8.909240738582727e-05,Case3.vtk
0.010101010101010102,0.9292929292929294,0.0,7.815405279998732e-05,Case3.vtk
0.010101010101010102,0.9393939393939394,0.0,6.713663679197779e-05,Case3.vtk
0.010101010101010102,0.9494949494949496,0.0,5.6051298940465775e-05,Case3.vtk
0.010101010101010102,0.9595959595959597,0.0,4.490925013788224e-05,Case3.vtk
0.010101010101010102,0.9696969696969697,0.0,3.372176085722085e-05,Case3.vtk
0.010101010101010102,0.9797979797979799,0.0,2.250014933606338e-05,Case3.vtk
0.010101010101010102,0.98989898989899,0.0,1.1255769694017548e-05,Case3.vtk
0.010101010101010102,1.0,0.0,4.344548273542048e-20,Case3.vtk
0.020202020202020204,0.0,0.0,0.0,Case3.vtk
0.020202020202020204,0.010101010101010102,0.0,2.252293143764955e-05,Case3.vtk
0.020202020202020204,0.020202020202020204,0.0,4.502307078549918e-05,Case3.vtk
0.020202020202020204,0.030303030303030304,0.0,6.747764993666909e-05,Case3.vtk
0.020202020202020204,0.04040404040404041,0.0,8.986394871645756e-05,Case3.vtk
0.020202020202020204,0.05050505050505051,0.0,0.00011215931876439846,Case3.vtk
0.020202020202020204,0.06060606060606061,0.0,0.00013434120731582762,Case3.vtk
0.020202020202020204,0.07070707070707072,0.0,0.00015638718085003473,Case3.vtk
0.020202020202020204,0.08080808080808081,0.0,0.0001782749485725624,Case3.vtk
0.020202020202020204,0.09090909090909091,0.0,0.00019998238569981635,Case3.vtk
0.020202020202020204,0.10101010101010102,0.0,0.00022148755651485555,Case3.vtk
0.020202020202020204,0.11111111111111112,0.0,0.00024276873716404417,Case3.vtk
0.020202020202020204,0.12121212121212122,0.0,0.00026380443816515517,Case3.vtk
0.020202020202020204,0.13131313131313133,0.0,0.0002845734265985115,Case3.vtk
0.020202020202020204,0.14141414141414144,0.0,0.0003050547479538256,Case3.vtk
0.020202020202020204,0.15151515151515152,0.0,0.00032522774760655347,Case3.vtk
0.020202020202020204,0.16161616161616163,0.0,0.0003450720918987856,Case3.vtk
0.020202020202020204,0.17171717171717174,0.0,0.00036456778880096925,Case3.vtk
0.020202020202020204,0.18181818181818182,0.0,0.00038369520813206245,Case3.vtk
0.020202020202020204,0.19191919191919193,0.0,0.00040243510131707314,Case3.vtk
0.020202020202020204,0.20202020202020204,0.0,0.00042076862066229377,Case3.vtk
0.020202020202020204,0.21212121212121213,0.0,0.0004386773381299394,Case3.vtk
0.020202020202020204,0.22222222222222224,0.0,0.0004561432635952779,Case3.vtk
0.020202020202020204,0.23232323232323235,0.0,0.0004731488625707214,Case3.vtk
0.020202020202020204,0.24242424242424243,0.0,0.000489677073382731,Case3.vtk
0.020202020202020204,0.25252525252525254,0.0,0.0005057113237887174,Case3.vtk
0.020202020202020204,0.26262626262626265,0.0,0.000521235547022444,Case3.vtk
0.020202020202020204,0.27272727272727276,0.0,0.0005362341972577161,Case3.vtk
0.020202020202020204,0.2828282828282829,0.0,0.0005506922644813633,Case3.vtk
0.020202020202020204,0.29292929292929293,0.0,0.0005645952887676969,Case3.vtk
0.020202020202020204,0.30303030303030304,0.0,0.0005779293739477525,Case3.vtk
0.020202020202020204,0.31313131313131315,0.0,0.0005906812006676624,Case3.vtk
0.020202020202020204,0.32323232323232326,0.0,0.0006028380388314989,Case3.vtk
0.020202020202020204,0.33333333333333337,0.0,0.0006143877594248316,Case3.vtk
0.020202020202020204,0.3434343434343435,0.0,0.0006253188457160831,Case3.vtk
0.020202020202020204,0.3535353535353536,0.0,0.0006356204038335135,Case3.vtk
0.020202020202020204,0.36363636363636365,0.0,0.0006452821727163541,Case3.vtk
0.020202020202020204,0.37373737373737376,0.0,0.0006542945334391978,Case3.vtk
0.020202020202020204,0.38383838383838387,0.0,0.0006626485179092742,Case3.vtk
0.020202020202020204,0.393939393939394,0.0,0.0006703358169366823,Case3.vtk
0.020202020202020204,0.4040404040404041,0.0,0.0006773487876780072,Case3.vtk
0.020202020202020204,0.4141414141414142,0.0,0.0006836804604540423,Case3.vtk
0.020202020202020204,0.42424242424242425,0.0,0.0006893245449425506,Case3.vtk
0.020202020202020204,0.43434343434343436,0.0,0.0006942754357471482,Case3.vtk
0.020202020202020204,0.4444444444444445,0.0,0.0006985282173434804,Case3.vtk
0.020202020202020204,0.4545454545454546,0.0,0.0007020786684038848,Case3.vtk
0.020202020202020204,0.4646464646464647,0.0,0.0007049232655017056,Case3.vtk
0.020202020202020204,0.4747474747474748,0.0,0.0007070591861963567,Case3.vtk
0.020202020202020204,0.48484848484848486,0.0,0.0007084843115001064,Case3.vtk
0.020202020202020204,0.494949494949495,0.0,0.000709197227727405,Case3.vtk
0.020202020202020204,0.5050505050505051,0.0,0.000709197227727405,Case3.vtk
0.020202020202020204,0.5151515151515152,0.0,0.0007084843115001064,Case3.vtk
0.020202020202020204,0.5252525252525253,0.0,0.0007070591861963567,Case3.vtk
0.020202020202020204,0.5353535353535354,0.0,0.0007049232655017056,Case3.vtk
0.020202020202020204,0.5454545454545455,0.0,0.0007020786684038848,Case3.vtk
0.020202020202020204,0.5555555555555556,0.0,0.0006985282173434804,Case3.vtk
0.020202020202020204,0.5656565656565657,0.0,0.0006942754357471481,Case3.vtk
0.020202020202020204,0.5757575757575758,0.0,0.0006893245449425506,Case3.vtk
0.020202020202020204,0.5858585858585859,0.0,0.0006836804604540424,Case3.vtk
0.020202020202020204,0.595959595959596,0.0,0.0006773487876780071,Case3.vtk
0.020202020202020204,0.6060606060606061,0.0,0.0006703358169366823,Case3.vtk
0.020202020202020204,0.6161616161616162,0.0,0.0006626485179092742,Case3.vtk
0.020202020202020204,0.6262626262626263,0.0,0.0006542945334391977,Case3.vtk
0.020202020202020204,0.6363636363636365,0.0,0.0006452821727163541,Case3.vtk
0.020202020202020204,0.6464646464646465,0.0,0.0006356204038335135,Case3.vtk
0.020202020202020204,0.6565656565656566,0.0,0.000625318845716083,Case3.vtk
0.020202020202020204,0.6666666666666667,0.0,0.0006143877594248316,Case3.vtk
0.020202020202020204,0.6767676767676768,0.0,0.0006028380388314987,Case3.vtk
0.020202020202020204,0.686868686868687,0.0,0.0005906812006676621,Case3.vtk
0.020202020202020204,0.696969696969697,0.0,0.0005779293739477525,Case3.vtk
0.020202020202020204,0.7070707070707072,0.0,0.0005645952887676968,Case3.vtk
0.020202020202020204,0.7171717171717172,0.0,0.0005506922644813632,Case3.vtk
0.020202020202020204,0.7272727272727273,0.0,0.0005362341972577161,Case3.vtk
0.020202020202020204,0.7373737373737375,0.0,0.0005212355470224438,Case3.vtk
0.020202020202020204,0.7474747474747475,0.0,0.0005057113237887172,Case3.vtk
0.020202020202020204,0.7575757575757577,0.0,0.000489677073382731,Case3.vtk
0.020202020202020204,0.7676767676767677,0.0,0.0004731488625707214,Case3.vtk
0.020202020202020204,0.7777777777777778,0.0,0.000456143263595278,Case3.vtk
0.020202020202020204,0.787878787878788,0.0,0.0004386773381299394,Case3.vtk
0.020202020202020204,0.797979797979798,0.0,0.00042076862066229366,Case3.vtk
0.020202020202020204,0.8080808080808082,0.0,0.00040243510131707293,Case3.vtk
0.020202020202020204,0.8181818181818182,0.0,0.0003836952081320624,Case3.vtk
0.020202020202020204,0.8282828282828284,0.0,0.0003645677888009692,Case3.vtk
0.020202020202020204,0.8383838383838385,0.0,0.0003450720918987856,Case3.vtk
0.020202020202020204,0.8484848484848485,0.0,0.0003252277476065536,Case3.vtk
0.020202020202020204,0.8585858585858587,0.0,0.00030505474795382536,Case3.vtk
0.020202020202020204,0.8686868686868687,0.0,0.0002845734265985114,Case3.vtk
0.020202020202020204,0.8787878787878789,0.0,0.0002638044381651549,Case3.vtk
0.020202020202020204,0.888888888888889,0.0,0.00024276873716404398,Case3.vtk
0.020202020202020204,0.8989898989898991,0.0,0.00022148755651485544,Case3.vtk
0.020202020202020204,0.9090909090909092,0.0,0.00019998238569981635,Case3.vtk
0.020202020202020204,0.9191919191919192,0.0,0.00017827494857256245,Case3.vtk
0.020202020202020204,0.9292929292929294,0.0,0.00015638718085003454,Case3.vtk
0.020202020202020204,0.9393939393939394,0.0,0.00013434120731582754,Case3.vtk
0.020202020202020204,0.9494949494949496,0.0,0.00011215931876439812,Case3.vtk
0.020202020202020204,0.9595959595959597,0.0,8.986394871645762e-05,Case3.vtk
0.020202020202020204,0.9696969696969697,0.0,6.747764993666925e-05,Case3.vtk
0.020202020202020204,0.9797979797979799,0.0,4.5023070785499104e-05,Case3.vtk
0.020202020202020204,0.98989898989899,0.0,2.2522931437649553e-05,Case3.vtk
0.020202020202020204,1.0,0.0,8.693493726754088e-20,Case3.vtk
0.030303030303030304,0.0,0.0,0.0,Case3.vtk
0.030303030303030304,0.010101010101010102,0.0,3.3812889269170475e-05,Case3.vtk
0.030303030303030304,0.020202020202020204,0.0,6.75915604221789e-05,Case3.vtk
0.030303030303030304,0.030303030303030304,0.0,0.00010130183135933146,Case3.vtk
0.030303030303030304,0.04040404040404041,0.0,0.0001349095919632225,Case3.vtk
0.030303030303030304,0.05050505050505051,0.0,0.00016838083996344487,Case3.vtk
0.030303030303030304,0.06060606060606061,0.0,0.0002016817166501034,Case3.vtk
0.030303030303030304,0.07070707070707072,0.0,0.0002347785423865987,Case3.vtk
0.030303030303030304,0.08080808080808081,0.0,0.00026763785187288277,Case3.vtk
0.030303030303030304,0.09090909090909091,0.0,0.0003002264291112948,Case3.vtk
0.030303030303030304,0.10101010101010102,0.0,0.0003325113420281519,Case3.vtk
0.030303030303030304,0.11111111111111112,0.0,0.00036445997670549846,Case3.vtk
0.030303030303030304,0.12121212121212122,0.0,0.00039604007117878645,Case3.vtk
0.030303030303030304,0.13131313131313133,0.0,0.0004272197487577633,Case3.vtk
0.030303030303030304,0.14141414141414144,0.0,0.0004579675508294724,Case3.vtk
0.030303030303030304,0.15151515151515152,0.0,0.0004882524691040052,Case3.vtk
0.030303030303030304,0.16161616161616163,0.0,0.0005180439772654771,Case3.vtk
0.030303030303030304,0.17171717171717174,0.0,0.0005473120619926091,Case3.vtk
0.030303030303030304,0.18181818181818182,0.0,0.0005760272533152761,Case3.vtk
0.030303030303030304,0.19191919191919193,0.0,0.000604160654275419,Case3.vtk
0.030303030303030304,0.20202020202020204,0.0,0.0006316839698627705,Case3.vtk
0.030303030303030304,0.21212121212121213,0.0,0.0006585695351979497,Case3.vtk
0.030303030303030304,0.22222222222222224,0.0,0.0006847903429375616,Case3.vtk
0.030303030303030304,0.23232323232323235,0.0,0.0007103200698780311,Case3.vtk
0.030303030303030304,0.24242424242424243,0.0,0.0007351331027369678,Case3.vtk
0.030303030303030304,0.25252525252525254,0.0,0.0007592045630928826,Case3.vtk
0.030303030303030304,0.26262626262626265,0.0,0.0007825103314660654,Case3.vtk
0.030303030303030304,0.27272727272727276,0.0,0.0008050270705253485,Case3.vtk
0.030303030303030304,0.2828282828282829,0.0,0.0008267322474073463,Case3.vtk
0.030303030303030304,0.29292929292929293,0.0,0.0008476041551365095,Case3.vtk
0.030303030303030304,0.30303030303030304,0.0,0.0008676219331360401,Case3.vtk
0.030303030303030304,0.31313131313131315,0.0,0.0008867655868212743,Case3.vtk
0.030303030303030304,0.32323232323232326,0.0,0.0009050160062686331,Case3.vtk
0.030303030303030304,0.33333333333333337,0.0,0.0009223549839546029,Case3.vtk
0.030303030303030304,0.3434343434343435,0.0,0.0009387652315604651,Case3.vtk
0.030303030303030304,0.3535353535353536,0.0,0.0009542303958396247,Case3.vtk
0.030303030303030304,0.36363636363636365,0.0,0.0009687350735454148,Case3.vtk
0.030303030303030304,0.37373737373737376,0.0,0.0009822648254181393,Case3.vtk
0.030303030303030304,0.38383838383838387,0.0,0.0009948061892308918,Case3.vtk
0.030303030303030304,0.393939393939394,0.0,0.0010063466918943643,Case3.vtk
0.030303030303030304,0.4040404040404041,0.0,0.0010168748606213633,Case3.vtk
0.030303030303030304,0.4141414141414142,0.0,0.0010263802331522214,Case3.vtk
0.030303030303030304,0.42424242424242425,0.0,0.0010348533670425785,Case3.vtk
0.030303030303030304,0.43434343434343436,0.0,0.001042285848015242,Case3.vtk
0.030303030303030304,0.4444444444444445,0.0,0.0010486702973779515,Case3.vtk
0.030303030303030304,0.4545454545454546,0.0,0.0010540003785089117,Case3.vtk
0.030303030303030304,0.4646464646464647,0.0,0.0010582708024118952,Case3.vtk
0.030303030303030304,0.4747474747474748,0.0,0.001061477332342612,Case3.vtk
0.030303030303030304,0.48484848484848486,0.0,0.0010636167875078583,Case3.vtk
0.030303030303030304,0.494949494949495,0.0,0.0010646870458386995,Case3.vtk
0.030303030303030304,0.5050505050505051,0.0,0.0010646870458386995,Case3.vtk
0.030303030303030304,0.5151515151515152,0.0,0.0010636167875078583,Case3.vtk
0.030303030303030304,0.5252525252525253,0.0,0.001061477332342612,Case3.vtk
0.030303030303030304,0.5353535353535354,0.0,0.0010582708024118952,Case3.vtk
0.030303030303030304,0.5454545454545455,0.0,0.0010540003785089117,Case3.vtk
0.030303030303030304,0.5555555555555556,0.0,0.0010486702973779515,Case3.vtk
0.030303030303030304,0.5656565656565657,0.0,0.0010422858480152418,Case3.vtk
0.030303030303030304,0.5757575757575758,0.0,0.0010348533670425785,Case3.vtk
0.030303030303030304,0.5858585858585859,0.0,0.0010263802331522216,Case3.vtk
0.030303030303030304,0.595959595959596,0.0,0.001016874860621363,Case3.vtk
0.030303030303030304,0.6060606060606061,0.0,0.0010063466918943643,Case3.vtk
0.030303030303030304,0.6161616161616162,0.0,0.0009948061892308918,Case3.vtk
0.030303030303030304,0.6262626262626263,0.0,0.000982264825418139,Case3.vtk
0.030303030303030304,0.6363636363636365,0.0,0.0009687350735454148,Case3.vtk
0.030303030303030304,0.6464646464646465,0.0,0.0009542303958396247,Case3.vtk
0.030303030303030304,0.6565656565656566,0.0,0.0009387652315604651,Case3.vtk
0.030303030303030304,0.6666666666666667,0.0,0.0009223549839546029,Case3.vtk
0.030303030303030304,0.6767676767676768,0.0,0.0009050160062686329,Case3.vtk
0.030303030303030304,0.686868686868687,0.0,0.0008867655868212738,Case3.vtk
0.030303030303030304,0.696969696969697,0.0,0.0008676219331360401,Case3.vtk
0.030303030303030304,0.7070707070707072,0.0,0.0008476041551365093,Case3.vtk
0.030303030303030304,0.7171717171717172,0.0,0.0008267322474073461,Case3.vtk
0.030303030303030304,0.7272727272727273,0.0,0.0008050270705253485,Case3.vtk
0.030303030303030304,0.7373737373737375,0.0,0.000782510331466065,Case3.vtk
0.030303030303030304,0.7474747474747475,0.0,0.0007592045630928825,Case3.vtk
0.030303030303030304,0.7575757575757577,0.0,0.0007351331027369678,Case3.vtk
0.030303030303030304,0.7676767676767677,0.0,0.0007103200698780311,Case3.vtk
0.030303030303030304,0.7777777777777778,0.0,0.0006847903429375618,Case3.vtk
