x,y,z,Temperature,source_file
0.0,0.4040404040404041,0.0,-0.0,Case1.vtk
0.0,0.4141414141414142,0.0,-0.0,Case1.vtk
0.0,0.4242424242424242,0.0,-0.0,Case1.vtk
0.0,0.4343434343434343,0.0,-0.0,Case1.vtk
0.0,0.4444444444444445,0.0,-0.0,Case1.vtk
0.0,0.4545454545454546,0.0,-0.0,Case1.vtk
0.0,0.4646464646464647,0.0,-0.0,Case1.vtk
0.0,0.4747474747474748,0.0,-0.0,Case1.vtk
0.0,0.4848484848484848,0.0,-0.0,Case1.vtk
0.0,0.494949494949495,0.0,-0.0,Case1.vtk
0.0,0.5050505050505051,0.0,0.0,Case1.vtk
0.0,0.5151515151515152,0.0,0.0,Case1.vtk
0.0,0.5252525252525253,0.0,0.0,Case1.vtk
0.0,0.5353535353535354,0.0,0.0,Case1.vtk
0.0,0.5454545454545455,0.0,0.0,Case1.vtk
0.0,0.5555555555555556,0.0,0.0,Case1.vtk
0.0,0.5656565656565657,0.0,0.0,Case1.vtk
0.0,0.5757575757575758,0.0,0.0,Case1.vtk
0.0,0.5858585858585859,0.0,0.0,Case1.vtk
0.0,0.595959595959596,0.0,0.0,Case1.vtk
0.0,0.6060606060606061,0.0,0.0,Case1.vtk
0.0,0.6161616161616162,0.0,0.0,Case1.vtk
0.0,0.6262626262626263,0.0,0.0,Case1.vtk
0.0,0.6363636363636365,0.0,0.0,Case1.vtk
0.0,0.6464646464646465,0.0,0.0,Case1.vtk
0.0,0.6565656565656566,0.0,0.0,Case1.vtk
0.0,0.6666666666666667,0.0,0.0,Case1.vtk
0.0,0.6767676767676768,0.0,0.0,Case1.vtk
0.0,0.686868686868687,0.0,0.0,Case1.vtk
0.0,0.696969696969697,0.0,0.0,Case1.vtk
0.0,0.7070707070707072,0.0,0.0,Case1.vtk
0.0,0.7171717171717172,0.0,0.0,Case1.vtk
0.0,0.7272727272727273,0.0,0.0,Case1.vtk
0.0,0.7373737373737375,0.0,0.0,Case1.vtk
0.0,0.7474747474747475,0.0,0.0,Case1.vtk
0.0,0.7575757575757577,0.0,0.0,Case1.vtk
0.0,0.7676767676767677,0.0,0.0,Case1.vtk
0.0,0.7777777777777778,0.0,0.0,Case1.vtk
0.0,0.787878787878788,0.0,0.0,Case1.vtk
0.0,0.797979797979798,0.0,0.0,Case1.vtk
0.0,0.8080808080808082,0.0,0.0,Case1.vtk
0.0,0.8181818181818182,0.0,0.0,Case1.vtk
0.0,0.8282828282828284,0.0,0.0,Case1.vtk
0.0,0.8383838383838385,0.0,0.0,Case1.vtk
0.0,0.8484848484848485,0.0,0.0,Case1.vtk
0.0,0.8585858585858587,0.0,0.0,Case1.vtk
0.0,0.8686868686868687,0.0,0.0,Case1.vtk
0.0,0.8787878787878789,0.0,0.0,Case1.vtk
0.0,0.888888888888889,0.0,0.0,Case1.vtk
0.0,0.8989898989898991,0.0,0.0,Case1.vtk
0.0,0.9090909090909092,0.0,0.0,Case1.vtk
0.0,0.9191919191919192,0.0,0.0,Case1.vtk
0.0,0.9292929292929294,0.0,0.0,Case1.vtk
0.0,0.9393939393939394,0.0,0.0,Case1.vtk
0.0,0.9494949494949496,0.0,0.0,Case1.vtk
0.0,0.9595959595959596,0.0,0.0,Case1.vtk
0.0,0.9696969696969696,0.0,0.0,Case1.vtk
0.0,0.97979797979798,0.0,0.0,Case1.vtk
0.0,0.98989898989899,0.0,0.0,Case1.vtk
0.0,1.0,0.0,0.0,Case1.vtk
0.0101010101010101,0.0,0.0,-0.0,Case1.vtk
0.0101010101010101,0.0101010101010101,0.0,-0.0040225935846023,Case1.vtk
0.0101010101010101,0.0202020202020202,0.0,-0.0080289896045888,Case1.vtk
0.0101010101010101,0.0303030303030303,0.0,-0.0120030557172195,Case1.vtk
0.0101010101010101,0.0404040404040404,0.0,-0.0159287897608806,Case1.vtk
0.0101010101010101,0.0505050505050505,0.0,-0.0197903841901418,Case1.vtk
0.0101010101010101,0.0606060606060606,0.0,-0.023572289727162,Case1.vtk
0.0101010101010101,0.0707070707070707,0.0,-0.0272592779731438,Case1.vtk
0.0101010101010101,0.0808080808080808,0.0,-0.03083650272772,Case1.vtk
0.0101010101010101,0.0909090909090909,0.0,-0.0342895597693631,Case1.vtk
0.0101010101010101,0.101010101010101,0.0,-0.0376045448561015,Case1.vtk
0.0101010101010101,0.1111111111111111,0.0,-0.0407681097129942,Case1.vtk
0.0101010101010101,0.1212121212121212,0.0,-0.0437675157809229,Case1.vtk
0.0101010101010101,0.1313131313131313,0.0,-0.0465906855102738,Case1.vtk
0.0101010101010101,0.1414141414141414,0.0,-0.049226250992967,Case1.vtk
0.0101010101010101,0.1515151515151515,0.0,-0.05166359973701,Case1.vtk
0.0101010101010101,0.1616161616161616,0.0,-0.0538929173992577,Case1.vtk
0.0101010101010101,0.1717171717171717,0.0,-0.055905227304308,Case1.vtk
0.0101010101010101,0.1818181818181818,0.0,-0.0576924265904054,Case1.vtk
0.0101010101010101,0.1919191919191919,0.0,-0.0592473188368057,Case1.vtk
0.0101010101010101,0.202020202020202,0.0,-0.0605636430412223,Case1.vtk
0.0101010101010101,0.2121212121212121,0.0,-0.0616360988306722,Case1.vtk
0.0101010101010101,0.2222222222222222,0.0,-0.0624603678042081,Case1.vtk
0.0101010101010101,0.2323232323232323,0.0,-0.063033130921594,Case1.vtk
0.0101010101010101,0.2424242424242424,0.0,-0.0633520818679094,Case1.vtk
0.0101010101010101,0.2525252525252525,0.0,-0.0634159363402653,Case1.vtk
0.0101010101010101,0.2626262626262626,0.0,-0.0632244372192386,Case1.vtk
0.0101010101010101,0.2727272727272727,0.0,-0.0627783556042011,Case1.vtk
0.0101010101010101,0.2828282828282829,0.0,-0.0620794877083749,Case1.vtk
0.0101010101010101,0.2929292929292929,0.0,-0.0611306476261154,Case1.vtk
0.0101010101010101,0.303030303030303,0.0,-0.0599356560015468,Case1.vtk
0.0101010101010101,0.3131313131313131,0.0,-0.0584993246441762,Case1.vtk
0.0101010101010101,0.3232323232323232,0.0,-0.0568274371534356,Case1.vtk
0.0101010101010101,0.3333333333333333,0.0,-0.054926725630168,Case1.vtk
0.0101010101010101,0.3434343434343435,0.0,-0.0528048435688333,Case1.vtk
0.0101010101010101,0.3535353535353536,0.0,-0.0504703350395873,Case1.vtk
0.0101010101010101,0.3636363636363636,0.0,-0.0479326002843273,Case1.vtk
0.0101010101010101,0.3737373737373737,0.0,-0.0452018578652348,Case1.vtk
0.0101010101010101,0.3838383838383838,0.0,-0.0422891035182331,Case1.vtk
0.0101010101010101,0.393939393939394,0.0,-0.039206065877039,Case1.vtk
0.0101010101010101,0.4040404040404041,0.0,-0.0359651592460947,Case1.vtk
0.0101010101010101,0.4141414141414142,0.0,-0.0325794336125453,Case1.vtk
0.0101010101010101,0.4242424242424242,0.0,-0.0290625220985462,Case1.vtk
0.0101010101010101,0.4343434343434343,0.0,-0.0254285860654924,Case1.vtk
0.0101010101010101,0.4444444444444445,0.0,-0.0216922580912138,Case1.vtk
0.0101010101010101,0.4545454545454546,0.0,-0.0178685830497493,Case1.vtk
0.0101010101010101,0.4646464646464647,0.0,-0.0139729575309484,Case1.vtk
0.0101010101010101,0.4747474747474748,0.0,-0.0100210678438387,Case1.vtk
0.0101010101010101,0.4848484848484848,0.0,-0.0060288268533954,Case1.vtk
0.0101010101010101,0.494949494949495,0.0,-0.0020123099050502,Case1.vtk
0.0101010101010101,0.5050505050505051,0.0,0.0020123099050502,Case1.vtk
0.0101010101010101,0.5151515151515152,0.0,0.0060288268533954,Case1.vtk
0.0101010101010101,0.5252525252525253,0.0,0.0100210678438387,Case1.vtk
0.0101010101010101,0.5353535353535354,0.0,0.0139729575309484,Case1.vtk
0.0101010101010101,0.5454545454545455,0.0,0.0178685830497493,Case1.vtk
0.0101010101010101,0.5555555555555556,0.0,0.0216922580912138,Case1.vtk
0.0101010101010101,0.5656565656565657,0.0,0.0254285860654924,Case1.vtk
0.0101010101010101,0.5757575757575758,0.0,0.0290625220985463,Case1.vtk
0.0101010101010101,0.5858585858585859,0.0,0.0325794336125453,Case1.vtk
0.0101010101010101,0.595959595959596,0.0,0.0359651592460947,Case1.vtk
0.0101010101010101,0.6060606060606061,0.0,0.039206065877039,Case1.vtk
0.0101010101010101,0.6161616161616162,0.0,0.0422891035182331,Case1.vtk
0.0101010101010101,0.6262626262626263,0.0,0.0452018578652348,Case1.vtk
0.0101010101010101,0.6363636363636365,0.0,0.0479326002843273,Case1.vtk
0.0101010101010101,0.6464646464646465,0.0,0.0504703350395873,Case1.vtk
0.0101010101010101,0.6565656565656566,0.0,0.0528048435688333,Case1.vtk
0.0101010101010101,0.6666666666666667,0.0,0.054926725630168,Case1.vtk
0.0101010101010101,0.6767676767676768,0.0,0.0568274371534356,Case1.vtk
0.0101010101010101,0.686868686868687,0.0,0.0584993246441762,Case1.vtk
0.0101010101010101,0.696969696969697,0.0,0.0599356560015468,Case1.vtk
0.0101010101010101,0.7070707070707072,0.0,0.0611306476261154,Case1.vtk
0.0101010101010101,0.7171717171717172,0.0,0.0620794877083749,Case1.vtk
0.0101010101010101,0.7272727272727273,0.0,0.0627783556042011,Case1.vtk
0.0101010101010101,0.7373737373737375,0.0,0.0632244372192386,Case1.vtk
0.0101010101010101,0.7474747474747475,0.0,0.0634159363402653,Case1.vtk
0.0101010101010101,0.7575757575757577,0.0,0.0633520818679094,Case1.vtk
0.0101010101010101,0.7676767676767677,0.0,0.063033130921594,Case1.vtk
0.0101010101010101,0.7777777777777778,0.0,0.0624603678042081,Case1.vtk
0.0101010101010101,0.787878787878788,0.0,0.0616360988306722,Case1.vtk
0.0101010101010101,0.797979797979798,0.0,0.0605636430412223,Case1.vtk
0.0101010101010101,0.8080808080808082,0.0,0.0592473188368057,Case1.vtk
0.0101010101010101,0.8181818181818182,0.0,0.0576924265904054,Case1.vtk
0.0101010101010101,0.8282828282828284,0.0,0.0559052273043079,Case1.vtk
0.0101010101010101,0.8383838383838385,0.0,0.0538929173992577,Case1.vtk
0.0101010101010101,0.8484848484848485,0.0,0.05166359973701,Case1.vtk
0.0101010101010101,0.8585858585858587,0.0,0.0492262509929669,Case1.vtk
0.0101010101010101,0.8686868686868687,0.0,0.0465906855102738,Case1.vtk
0.0101010101010101,0.8787878787878789,0.0,0.0437675157809228,Case1.vtk
0.0101010101010101,0.888888888888889,0.0,0.0407681097129941,Case1.vtk
0.0101010101010101,0.8989898989898991,0.0,0.0376045448561015,Case1.vtk
0.0101010101010101,0.9090909090909092,0.0,0.0342895597693631,Case1.vtk
0.0101010101010101,0.9191919191919192,0.0,0.03083650272772,Case1.vtk
0.0101010101010101,0.9292929292929294,0.0,0.0272592779731437,Case1.vtk
0.0101010101010101,0.9393939393939394,0.0,0.023572289727162,Case1.vtk
0.0101010101010101,0.9494949494949496,0.0,0.0197903841901417,Case1.vtk
0.0101010101010101,0.9595959595959596,0.0,0.0159287897608806,Case1.vtk
0.0101010101010101,0.9696969696969696,0.0,0.0120030557172195,Case1.vtk
0.0101010101010101,0.97979797979798,0.0,0.0080289896045888,Case1.vtk
0.0101010101010101,0.98989898989899,0.0,0.0040225935846023,Case1.vtk
0.0101010101010101,1.0,0.0,1.5534380039358126e-17,Case1.vtk
0.0202020202020202,0.0,0.0,-0.0,Case1.vtk
0.0202020202020202,0.0101010101010101,0.0,-0.0080289896045888,Case1.vtk
0.0202020202020202,0.0202020202020202,0.0,-0.0160256493018218,Case1.vtk
0.0202020202020202,0.0303030303030303,0.0,-0.0239577793654695,Case1.vtk
0.0202020202020202,0.0404040404040404,0.0,-0.0317934399073613,Case1.vtk
0.0202020202020202,0.0505050505050505,0.0,-0.0395010794880427,Case1.vtk
0.0202020202020202,0.0606060606060606,0.0,-0.0470496621632856,Case1.vtk
0.0202020202020202,0.0707070707070707,0.0,-0.0544087924548821,Case1.vtk
0.0202020202020202,0.0808080808080808,0.0,-0.061548837742507,Case1.vtk
0.0202020202020202,0.0909090909090909,0.0,-0.0684410475838215,Case1.vtk
0.0202020202020202,0.101010101010101,0.0,-0.0750576694823574,Case1.vtk
0.0202020202020202,0.1111111111111111,0.0,-0.0813720606370245,Case1.vtk
0.0202020202020202,0.1212121212121212,0.0,-0.087358795223268,Case1.vtk
0.0202020202020202,0.1313131313131313,0.0,-0.0929937667738899,Case1.vtk
0.0202020202020202,0.1414141414141414,0.0,-0.0982542852472838,Case1.vtk
0.0202020202020202,0.1515151515151515,0.0,-0.1031191683922247,Case1.vtk
0.0202020202020202,0.1616161616161616,0.0,-0.107568827041318,Case1.vtk
0.0202020202020202,0.1717171717171717,0.0,-0.1115853439896631,Case1.vtk
0.0202020202020202,0.1818181818181818,0.0,-0.1151525461411137,Case1.vtk
0.0202020202020202,0.1919191919191919,0.0,-0.1182560696316277,Case1.vtk
0.0202020202020202,0.202020202020202,0.0,-0.120883417667478,Case1.vtk
0.0202020202020202,0.2121212121212121,0.0,-0.1230240108454304,Case1.vtk
0.0202020202020202,0.2222222222222222,0.0,-0.1246692297522662,Case1.vtk
0.0202020202020202,0.2323232323232323,0.0,-0.1258124496721175,Case1.vtk
0.0202020202020202,0.2424242424242424,0.0,-0.1264490672618594,Case1.vtk
0.0202020202020202,0.2525252525252525,0.0,-0.126576519087148,Case1.vtk
0.0202020202020202,0.2626262626262626,0.0,-0.1261942919444665,Case1.vtk
0.0202020202020202,0.2727272727272727,0.0,-0.1253039249276135,Case1.vtk
0.0202020202020202,0.2828282828282829,0.0,-0.1239090032303165,Case1.vtk
0.0202020202020202,0.2929292929292929,0.0,-0.1220151437099217,Case1.vtk
0.0202020202020202,0.303030303030303,0.0,-0.1196299722702917,Case1.vtk
0.0202020202020202,0.3131313131313131,0.0,-0.1167630931549825,Case1.vtk
0.0202020202020202,0.3232323232323232,0.0,-0.1134260502743443,Case1.vtk
0.0202020202020202,0.3333333333333333,0.0,-0.109632280722269,Case1.vtk
0.0202020202020202,0.3434343434343435,0.0,-0.1053970606697554,Case1.vtk
0.0202020202020202,0.3535353535353536,0.0,-0.1007374438531606,Case1.vtk
0.0202020202020202,0.3636363636363636,0.0,-0.0956721929048222,Case1.vtk
0.0202020202020202,0.3737373737373737,0.0,-0.0902217038025603,Case1.vtk
0.0202020202020202,0.3838383838383838,0.0,-0.0844079237422738,Case1.vtk
0.0202020202020202,0.393939393939394,0.0,-0.0782542627643278,Case1.vtk
0.0202020202020202,0.4040404040404041,0.0,-0.0717854994895843,Case1.vtk
0.0202020202020202,0.4141414141414142,0.0,-0.065027681344641,Case1.vtk
0.0202020202020202,0.4242424242424242,0.0,-0.0580080196780378,Case1.vtk
0.0202020202020202,0.4343434343434343,0.0,-0.0507547801897601,Case1.vtk
0.0202020202020202,0.4444444444444445,0.0,-0.0432971691152417,Case1.vtk
0.0202020202020202,0.4545454545454546,0.0,-0.0356652156221623,Case1.vtk
0.0202020202020202,0.4646464646464647,0.0,-0.027889650893588,Case1.vtk
0.0202020202020202,0.4747474747474748,0.0,-0.0200017843843438,Case1.vtk
0.0202020202020202,0.4848484848484848,0.0,-0.012033377748889,Case1.vtk
0.0202020202020202,0.494949494949495,0.0,-0.0040165169483451,Case1.vtk
0.0202020202020202,0.5050505050505051,0.0,0.0040165169483451,Case1.vtk
0.0202020202020202,0.5151515151515152,0.0,0.012033377748889,Case1.vtk
0.0202020202020202,0.5252525252525253,0.0,0.0200017843843438,Case1.vtk
0.0202020202020202,0.5353535353535354,0.0,0.0278896508935881,Case1.vtk
0.0202020202020202,0.5454545454545455,0.0,0.0356652156221623,Case1.vtk
0.0202020202020202,0.5555555555555556,0.0,0.0432971691152417,Case1.vtk
0.0202020202020202,0.5656565656565657,0.0,0.0507547801897602,Case1.vtk
0.0202020202020202,0.5757575757575758,0.0,0.0580080196780378,Case1.vtk
0.0202020202020202,0.5858585858585859,0.0,0.065027681344641,Case1.vtk
0.0202020202020202,0.595959595959596,0.0,0.0717854994895844,Case1.vtk
0.0202020202020202,0.6060606060606061,0.0,0.0782542627643278,Case1.vtk
0.0202020202020202,0.6161616161616162,0.0,0.0844079237422738,Case1.vtk
0.0202020202020202,0.6262626262626263,0.0,0.0902217038025604,Case1.vtk
0.0202020202020202,0.6363636363636365,0.0,0.0956721929048222,Case1.vtk
0.0202020202020202,0.6464646464646465,0.0,0.1007374438531606,Case1.vtk
0.0202020202020202,0.6565656565656566,0.0,0.1053970606697554,Case1.vtk
0.0202020202020202,0.6666666666666667,0.0,0.109632280722269,Case1.vtk
0.0202020202020202,0.6767676767676768,0.0,0.1134260502743443,Case1.vtk
0.0202020202020202,0.686868686868687,0.0,0.1167630931549825,Case1.vtk
0.0202020202020202,0.696969696969697,0.0,0.1196299722702916,Case1.vtk
0.0202020202020202,0.7070707070707072,0.0,0.1220151437099217,Case1.vtk
0.0202020202020202,0.7171717171717172,0.0,0.1239090032303165,Case1.vtk
0.0202020202020202,0.7272727272727273,0.0,0.1253039249276135,Case1.vtk
0.0202020202020202,0.7373737373737375,0.0,0.1261942919444665,Case1.vtk
0.0202020202020202,0.7474747474747475,0.0,0.126576519087148,Case1.vtk
0.0202020202020202,0.7575757575757577,0.0,0.1264490672618594,Case1.vtk
0.0202020202020202,0.7676767676767677,0.0,0.1258124496721175,Case1.vtk
0.0202020202020202,0.7777777777777778,0.0,0.1246692297522662,Case1.vtk
0.0202020202020202,0.787878787878788,0.0,0.1230240108454304,Case1.vtk
0.0202020202020202,0.797979797979798,0.0,0.120883417667478,Case1.vtk
0.0202020202020202,0.8080808080808082,0.0,0.1182560696316277,Case1.vtk
0.0202020202020202,0.8181818181818182,0.0,0.1151525461411137,Case1.vtk
0.0202020202020202,0.8282828282828284,0.0,0.1115853439896631,Case1.vtk
0.0202020202020202,0.8383838383838385,0.0,0.107568827041318,Case1.vtk
0.0202020202020202,0.8484848484848485,0.0,0.1031191683922247,Case1.vtk
0.0202020202020202,0.8585858585858587,0.0,0.0982542852472838,Case1.vtk
0.0202020202020202,0.8686868686868687,0.0,0.0929937667738899,Case1.vtk
0.0202020202020202,0.8787878787878789,0.0,0.0873587952232679,Case1.vtk
0.0202020202020202,0.888888888888889,0.0,0.0813720606370244,Case1.vtk
0.0202020202020202,0.8989898989898991,0.0,0.0750576694823573,Case1.vtk
0.0202020202020202,0.9090909090909092,0.0,0.0684410475838215,Case1.vtk
0.0202020202020202,0.9191919191919192,0.0,0.061548837742507,Case1.vtk
0.0202020202020202,0.9292929292929294,0.0,0.054408792454882,Case1.vtk
0.0202020202020202,0.9393939393939394,0.0,0.0470496621632856,Case1.vtk
0.0202020202020202,0.9494949494949496,0.0,0.0395010794880426,Case1.vtk
0.0202020202020202,0.9595959595959596,0.0,0.0317934399073613,Case1.vtk
0.0202020202020202,0.9696969696969696,0.0,0.0239577793654695,Case1.vtk
0.0202020202020202,0.97979797979798,0.0,0.0160256493018218,Case1.vtk
0.0202020202020202,0.98989898989899,0.0,0.0080289896045888,Case1.vtk
0.0202020202020202,1.0,0.0,3.1006208613060387e-17,Case1.vtk
0.0303030303030303,0.0,0.0,-0.0,Case1.vtk
0.0303030303030303,0.0101010101010101,0.0,-0.0120030557172195,Case1.vtk
0.0303030303030303,0.0202020202020202,0.0,-0.0239577793654695,Case1.vtk
0.0303030303030303,0.0303030303030303,0.0,-0.0358160334919636,Case1.vtk
0.0303030303030303,0.0404040404040404,0.0,-0.0475300690926315,Case1.vtk
0.0303030303030303,0.0505050505050505,0.0,-0.0590527178805051,Case1.vtk
0.0303030303030303,0.0606060606060606,0.0,-0.0703375822157627,Case1.vtk
0.0303030303030303,0.0707070707070707,0.0,-0.0813392219326488,Case1.vtk
0.0303030303030303,0.0808080808080808,0.0,-0.0920133373109836,Case1.vtk
0.0303030303030303,0.0909090909090909,0.0,-0.1023169474555012,Case1.vtk
0.0303030303030303,0.101010101010101,0.0,-0.1122085633647445,Case1.vtk
0.0303030303030303,0.1111111111111111,0.0,-0.1216483549926312,Case1.vtk
0.0303030303030303,0.1212121212121212,0.0,-0.1305983116299914,Case1.vtk
0.0303030303030303,0.1313131313131313,0.0,-0.139022394960278,Case1.vtk
0.0303030303030303,0.1414141414141414,0.0,-0.1468866841731476,Case1.vtk
0.0303030303030303,0.1515151515151515,0.0,-0.1541595125515918,Case1.vtk
0.0303030303030303,0.1616161616161616,0.0,-0.1608115949826301,Case1.vtk
0.0303030303030303,0.1717171717171717,0.0,-0.1668161458781238,Case1.vtk
0.0303030303030303,0.1818181818181818,0.0,-0.1721489870308854,Case1.vtk
0.0303030303030303,0.1919191919191919,0.0,-0.176788644971786,Case1.vtk
0.0303030303030303,0.202020202020202,0.0,-0.1807164374358358,Case1.vtk
0.0303030303030303,0.2121212121212121,0.0,-0.183916548589072,Case1.vtk
0.0303030303030303,0.2222222222222222,0.0,-0.1863760927133398,Case1.vtk
0.0303030303030303,0.2323232323232323,0.0,-0.1880851660925316,Case1.vtk
0.0303030303030303,0.2424242424242424,0.0,-0.1890368868913561,Case1.vtk
0.0303030303030303,0.2525252525252525,0.0,-0.1892274228660605,Case1.vtk
0.0303030303030303,0.2626262626262626,0.0,-0.188656006795523,Case1.vtk
0.0303030303030303,0.2727272727272727,0.0,-0.1873249395705819,Case1.vtk
0.0303030303030303,0.2828282828282829,0.0,-0.1852395809291603,Case1.vtk
0.0303030303030303,0.2929292929292929,0.0,-0.1824083278744928,Case1.vtk
0.0303030303030303,0.303030303030303,0.0,-0.1788425808633574,Case1.vtk
0.0303030303030303,0.3131313131313131,0.0,-0.1745566979004597,Case1.vtk
0.0303030303030303,0.3232323232323232,0.0,-0.1695679367238158,Case1.vtk
0.0303030303030303,0.3333333333333333,0.0,-0.1638963853139317,Case1.vtk
0.0303030303030303,0.3434343434343435,0.0,-0.1575648810065962,Case1.vtk
0.0303030303030303,0.3535353535353536,0.0,-0.1505989185349902,Case1.vtk
0.0303030303030303,0.3636363636363636,0.0,-0.1430265473713937,Case1.vtk
0.0303030303030303,0.3737373737373737,0.0,-0.1348782587818612,Case1.vtk
0.0303030303030303,0.3838383838383838,0.0,-0.1261868630486551,Case1.vtk
0.0303030303030303,0.393939393939394,0.0,-0.1169873573548191,Case1.vtk
0.0303030303030303,0.4040404040404041,0.0,-0.107316784862874,Case1.vtk
0.0303030303030303,0.4141414141414142,0.0,-0.0972140855550768,Case1.vtk
0.0303030303030303,0.4242424242424242,0.0,-0.0867199394358549,Case1.vtk
0.0303030303030303,0.4343434343434343,0.0,-0.0758766027277871,Case1.vtk
0.0303030303030303,0.4444444444444445,0.0,-0.0647277377207086,Case1.vtk
0.0303030303030303,0.4545454545454546,0.0,-0.0533182369590805,Case1.vtk
0.0303030303030303,0.4646464646464647,0.0,-0.0416940424755577,Case1.vtk
0.0303030303030303,0.4747474747474748,0.0,-0.0299019607986382,Case1.vtk
0.0303030303030303,0.4848484848484848,0.0,-0.0179894744792936,Case1.vtk
0.0303030303030303,0.494949494949495,0.0,-0.0060045508954936,Case1.vtk
0.0303030303030303,0.5050505050505051,0.0,0.0060045508954936,Case1.vtk
0.0303030303030303,0.5151515151515152,0.0,0.0179894744792936,Case1.vtk
0.0303030303030303,0.5252525252525253,0.0,0.0299019607986384,Case1.vtk
0.0303030303030303,0.5353535353535354,0.0,0.0416940424755577,Case1.vtk
0.0303030303030303,0.5454545454545455,0.0,0.0533182369590805,Case1.vtk
0.0303030303030303,0.5555555555555556,0.0,0.0647277377207086,Case1.vtk
0.0303030303030303,0.5656565656565657,0.0,0.0758766027277872,Case1.vtk
0.0303030303030303,0.5757575757575758,0.0,0.086719939435855,Case1.vtk
0.0303030303030303,0.5858585858585859,0.0,0.0972140855550767,Case1.vtk
0.0303030303030303,0.595959595959596,0.0,0.1073167848628742,Case1.vtk
0.0303030303030303,0.6060606060606061,0.0,0.1169873573548192,Case1.vtk
0.0303030303030303,0.6161616161616162,0.0,0.1261868630486552,Case1.vtk
0.0303030303030303,0.6262626262626263,0.0,0.1348782587818612,Case1.vtk
0.0303030303030303,0.6363636363636365,0.0,0.1430265473713938,Case1.vtk
0.0303030303030303,0.6464646464646465,0.0,0.1505989185349902,Case1.vtk
0.0303030303030303,0.6565656565656566,0.0,0.1575648810065963,Case1.vtk
0.0303030303030303,0.6666666666666667,0.0,0.1638963853139317,Case1.vtk
0.0303030303030303,0.6767676767676768,0.0,0.1695679367238158,Case1.vtk
0.0303030303030303,0.686868686868687,0.0,0.1745566979004598,Case1.vtk
0.0303030303030303,0.696969696969697,0.0,0.1788425808633574,Case1.vtk
0.0303030303030303,0.7070707070707072,0.0,0.1824083278744928,Case1.vtk
0.0303030303030303,0.7171717171717172,0.0,0.1852395809291603,Case1.vtk
0.0303030303030303,0.7272727272727273,0.0,0.1873249395705819,Case1.vtk
0.0303030303030303,0.7373737373737375,0.0,0.188656006795523,Case1.vtk
0.0303030303030303,0.7474747474747475,0.0,0.1892274228660605,Case1.vtk
0.0303030303030303,0.7575757575757577,0.0,0.1890368868913561,Case1.vtk
0.0303030303030303,0.7676767676767677,0.0,0.1880851660925316,Case1.vtk
0.0303030303030303,0.7777777777777778,0.0,0.1863760927133398,Case1.vtk
0.0303030303030303,0.787878787878788,0.0,0.183916548589072,Case1.vtk
0.0303030303030303,0.797979797979798,0.0,0.1807164374358358,Case1.vtk
0.0303030303030303,0.8080808080808082,0.0,0.1767886449717859,Case1.vtk
0.0303030303030303,0.8181818181818182,0.0,0.1721489870308854,Case1.vtk
