x,y,temperature
0.02040816326530612,0.6530612244897959,0.10499752004832984
0.02040816326530612,0.673469387755102,0.11350143573374168
0.02040816326530612,0.6938775510204082,0.12014166098232204
0.02040816326530612,0.7142857142857142,0.12480916347906815
0.02040816326530612,0.7346938775510203,0.12742730296202354
0.02040816326530612,0.7551020408163265,0.12795308965326044
0.02040816326530612,0.7755102040816326,0.1263778901498449
0.02040816326530612,0.7959183673469387,0.12272756918407428
0.02040816326530612,0.8163265306122448,0.11706206492528795
0.02040816326530612,0.836734693877551,0.10947440479678386
0.02040816326530612,0.8571428571428571,0.10008917796809985
0.02040816326530612,0.8775510204081632,0.0890604896042943
0.02040816326530612,0.8979591836734693,0.07656943046339641
0.02040816326530612,0.9183673469387754,0.06282110339116567
0.02040816326530612,0.9387755102040816,0.04804125553803517
0.02040816326530612,0.9591836734693877,0.0324725715971423
0.02040816326530612,0.9795918367346939,0.01637068892837707
0.02040816326530612,1.0,0.0
0.04081632653061224,0.0,0.0
0.04081632653061224,0.02040816326530612,-0.032472571597142286
0.04081632653061224,0.04081632653061224,-0.0644119444664122
0.04081632653061224,0.061224489795918366,-0.09529367498830796
0.04081632653061224,0.08163265306122448,-0.1246106860014315
0.04081632653061224,0.1020408163265306,-0.15188159299545995
0.04081632653061224,0.12244897959183673,-0.1766586084314962
0.04081632653061224,0.14285714285714285,-0.19853489440107813
0.04081632653061224,0.16326530612244897,-0.21715124289338777
0.04081632653061224,0.18367346938775508,-0.23220197398085812
0.04081632653061224,0.2040816326530612,-0.24343995507513286
0.04081632653061224,0.22448979591836732,-0.2506806588373347
0.04081632653061224,0.24489795918367346,-0.2538051931118685
0.04081632653061224,0.26530612244897955,-0.25276225313232864
0.04081632653061224,0.2857142857142857,-0.24756896394434563
0.04081632653061224,0.3061224489795918,-0.23831059921280995
0.04081632653061224,0.32653061224489793,-0.22513918103065197
0.04081632653061224,0.3469387755102041,-0.20827098372027933
0.04081632653061224,0.36734693877551017,-0.18798298261518184
0.04081632653061224,0.3877551020408163,-0.16460830613261315
0.04081632653061224,0.4081632653061224,-0.13853076581418913
0.04081632653061224,0.42857142857142855,-0.11017855415098594
0.04081632653061224,0.44897959183673464,-0.0800172136746741
0.04081632653061224,0.4693877551020408,-0.04854199276201935
0.04081632653061224,0.4897959183673469,-0.016269713670228073
0.04081632653061224,0.5102040816326531,0.01626971367022784
0.04081632653061224,0.5306122448979591,0.04854199276201911
0.04081632653061224,0.5510204081632653,0.08001721367467386
0.04081632653061224,0.5714285714285714,0.11017855415098575
0.04081632653061224,0.5918367346938775,0.13853076581418897
0.04081632653061224,0.6122448979591836,0.16460830613261293
0.04081632653061224,0.6326530612244897,0.1879829826151817
0.04081632653061224,0.6530612244897959,0.20827098372027925
0.04081632653061224,0.673469387755102,0.2251391810306519
0.04081632653061224,0.6938775510204082,0.23831059921280984
0.04081632653061224,0.7142857142857142,0.24756896394434555
0.04081632653061224,0.7346938775510203,0.2527622531323286
0.04081632653061224,0.7551020408163265,0.2538051931118685
0.04081632653061224,0.7755102040816326,0.2506806588373347
0.04081632653061224,0.7959183673469387,0.24343995507513286
0.04081632653061224,0.8163265306122448,0.23220197398085815
0.04081632653061224,0.836734693877551,0.21715124289338783
0.04081632653061224,0.8571428571428571,0.19853489440107816
0.04081632653061224,0.8775510204081632,0.17665860843149625
0.04081632653061224,0.8979591836734693,0.15188159299546
0.04081632653061224,0.9183673469387754,0.12461068600143156
0.04081632653061224,0.9387755102040816,0.09529367498830799
0.04081632653061224,0.9591836734693877,0.06441194446641223
0.04081632653061224,0.9795918367346939,0.0324725715971423
0.04081632653061224,1.0,0.0
0.061224489795918366,0.0,0.0
0.061224489795918366,0.02040816326530612,-0.04804125553803514
0.061224489795918366,0.04081632653061224,-0.09529367498830793
0.061224489795918366,0.061224489795918366,-0.14098137492980858
0.061224489795918366,0.08163265306122448,-0.18435416459260223
0.061224489795918366,0.1020408163265306,-0.22469986396953137
0.061224489795918366,0.12244897959183673,-0.2613559977922438
0.061224489795918366,0.14285714285714285,-0.2937206733567842
0.061224489795918366,0.16326530612244897,-0.3212624635851524
0.061224489795918366,0.18367346938775508,-0.3435291330432327
0.061224489795918366,0.2040816326530612,-0.3601550636341186
0.061224489795918366,0.22448979591836732,-0.3708672580371565
0.061224489795918366,0.24489795918367346,-0.375489822316403
0.061224489795918366,0.26530612244897955,-0.3739468540941906
0.061224489795918366,0.2857142857142857,-0.36626368886607047
0.061224489795918366,0.3061224489795918,-0.35256648399267554
0.061224489795918366,0.32653061224489793,-0.33308014719934753
0.061224489795918366,0.3469387755102041,-0.30812464359750397
0.061224489795918366,0.36734693877551017,-0.2781097418663549
0.061224489795918366,0.3877551020408163,-0.2435282858625191
0.061224489795918366,0.4081632653061224,-0.20494810213752357
0.061224489795918366,0.42857142857142855,-0.16300267624152603
0.061224489795918366,0.44897959183673464,-0.11838075090809488
0.061224489795918366,0.4693877551020408,-0.0718150169175653
0.061224489795918366,0.4897959183673469,-0.02407008233468259
0.061224489795918366,0.5102040816326531,0.02407008233468225
0.061224489795918366,0.5306122448979591,0.07181501691756496
0.061224489795918366,0.5510204081632653,0.11838075090809455
0.061224489795918366,0.5714285714285714,0.16300267624152576
0.061224489795918366,0.5918367346938775,0.2049481021375233
0.061224489795918366,0.6122448979591836,0.2435282858625188
0.061224489795918366,0.6326530612244897,0.27810974186635473
0.061224489795918366,0.6530612244897959,0.30812464359750374
0.061224489795918366,0.673469387755102,0.3330801471993474
0.061224489795918366,0.6938775510204082,0.35256648399267543
0.061224489795918366,0.7142857142857142,0.3662636888660703
0.061224489795918366,0.7346938775510203,0.3739468540941905
0.061224489795918366,0.7551020408163265,0.3754898223164029
0.061224489795918366,0.7755102040816326,0.3708672580371564
0.061224489795918366,0.7959183673469387,0.3601550636341186
0.061224489795918366,0.8163265306122448,0.3435291330432328
0.061224489795918366,0.836734693877551,0.3212624635851524
0.061224489795918366,0.8571428571428571,0.29372067335678426
0.061224489795918366,0.8775510204081632,0.26135599779224383
0.061224489795918366,0.8979591836734693,0.22469986396953145
0.061224489795918366,0.9183673469387754,0.1843541645926023
0.061224489795918366,0.9387755102040816,0.14098137492980864
0.061224489795918366,0.9591836734693877,0.09529367498830799
0.061224489795918366,0.9795918367346939,0.04804125553803517
0.061224489795918366,1.0,0.0
0.08163265306122448,0.0,0.0
0.08163265306122448,0.02040816326530612,-0.06282110339116566
0.08163265306122448,0.04081632653061224,-0.1246106860014315
0.08163265306122448,0.061224489795918366,-0.18435416459260223
0.08163265306122448,0.08163265306122448,-0.2410705528979084
0.08163265306122448,0.1020408163265306,-0.2938285693893861
0.08163265306122448,0.12244897959183673,-0.3417619288948193
0.08163265306122448,0.14285714285714285,-0.3840835669763181
0.08163265306122448,0.16326530612244897,-0.4200985635066291
0.08163265306122448,0.18367346938775508,-0.4492155532384129
0.08163265306122448,0.2040816326530612,-0.4709564360052562
0.08163265306122448,0.22448979591836732,-0.48496422711318676
0.08163265306122448,0.24489795918367346,-0.4910089190194786
0.08163265306122448,0.26530612244897955,-0.4889912580501447
0.08163265306122448,0.2857142857142857,-0.47894437414252045
0.08163265306122448,0.3061224489795918,-0.461033236852608
0.08163265306122448,0.32653061224489793,-0.43555194655952745
0.08163265306122448,0.3469387755102041,-0.402918905345423
0.08163265306122448,0.36734693877551017,-0.36366994684484116
0.08163265306122448,0.3877551020408163,-0.3184495378712653
0.08163265306122448,0.4081632653061224,-0.26800019628985594
0.08163265306122448,0.42857142857142855,-0.21315029889463247
0.08163265306122448,0.44897959183673464,-0.15480047948441727
0.08163265306122448,0.4693877551020408,-0.09390884048075812
0.08163265306122448,0.4897959183673469,-0.03147522091265497
0.08163265306122448,0.5102040816326531,0.031475220912654533
0.08163265306122448,0.5306122448979591,0.09390884048075769
0.08163265306122448,0.5510204081632653,0.15480047948441683
0.08163265306122448,0.5714285714285714,0.21315029889463208
0.08163265306122448,0.5918367346938775,0.2680001962898556
0.08163265306122448,0.6122448979591836,0.318449537871265
0.08163265306122448,0.6326530612244897,0.36366994684484083
0.08163265306122448,0.6530612244897959,0.40291890534542285
0.08163265306122448,0.673469387755102,0.4355519465595272
0.08163265306122448,0.6938775510204082,0.4610332368526078
0.08163265306122448,0.7142857142857142,0.4789443741425203
0.08163265306122448,0.7346938775510203,0.48899125805014454
0.08163265306122448,0.7551020408163265,0.4910089190194784
0.08163265306122448,0.7755102040816326,0.48496422711318665
0.08163265306122448,0.7959183673469387,0.4709564360052562
0.08163265306122448,0.8163265306122448,0.4492155532384129
0.08163265306122448,0.836734693877551,0.42009856350662916
0.08163265306122448,0.8571428571428571,0.38408356697631824
0.08163265306122448,0.8775510204081632,0.34176192889481943
0.08163265306122448,0.8979591836734693,0.2938285693893862
0.08163265306122448,0.9183673469387754,0.2410705528979085
0.08163265306122448,0.9387755102040816,0.1843541645926023
0.08163265306122448,0.9591836734693877,0.12461068600143156
0.08163265306122448,0.9795918367346939,0.06282110339116569
0.08163265306122448,1.0,0.0
0.1020408163265306,0.0,0.0
0.1020408163265306,0.02040816326530612,-0.07656943046339637
0.1020408163265306,0.04081632653061224,-0.15188159299545995
0.1020408163265306,0.061224489795918366,-0.22469986396953134
0.1020408163265306,0.08163265306122448,-0.29382856938938606
0.1020408163265306,0.1020408163265306,-0.35813261782319644
0.1020408163265306,0.12244897959183673,-0.4165561385734604
0.1020408163265306,0.14285714285714285,-0.4681398190446643
0.1020408163265306,0.16326530612244897,-0.5120366566295784
0.1020408163265306,0.18367346938775508,-0.5475258664686526
0.1020408163265306,0.2040816326530612,-0.5740247167174809
0.1020408163265306,0.22448979591836732,-0.5910980969875783
0.1020408163265306,0.24489795918367346,-0.5984656628469285
0.1020408163265306,0.26530612244897955,-0.5960064390678084
0.1020408163265306,0.2857142857142857,-0.5837608060366822
0.1020408163265306,0.3061224489795918,-0.5619298367093722
0.1020408163265306,0.32653061224489793,-0.5308719949986834
0.1020408163265306,0.3469387755102041,-0.4910972498068647
0.1020408163265306,0.36734693877551017,-0.44325870135033346
0.1020408163265306,0.3877551020408163,-0.38814185727217804
0.1020408163265306,0.4081632653061224,-0.3266517346283742
0.1020408163265306,0.42857142857142855,-0.25979799953274724
0.1020408163265306,0.44897959183673464,-0.18867838846729576
0.1020408163265306,0.4693877551020408,-0.11446068347950691
0.1020408163265306,0.4897959183673469,-0.03836353723342099
0.1020408163265306,0.5102040816326531,0.038363537233420474
0.1020408163265306,0.5306122448979591,0.11446068347950641
0.1020408163265306,0.5510204081632653,0.18867838846729526
0.1020408163265306,0.5714285714285714,0.2597979995327466
0.1020408163265306,0.5918367346938775,0.3266517346283738
0.1020408163265306,0.6122448979591836,0.3881418572721776
0.1020408163265306,0.6326530612244897,0.44325870135033313
0.1020408163265306,0.6530612244897959,0.49109724980686437
0.1020408163265306,0.673469387755102,0.5308719949986832
0.1020408163265306,0.6938775510204082,0.561929836709372
0.1020408163265306,0.7142857142857142,0.583760806036682
0.1020408163265306,0.7346938775510203,0.5960064390678083
0.1020408163265306,0.7551020408163265,0.5984656628469284
0.1020408163265306,0.7755102040816326,0.5910980969875782
0.1020408163265306,0.7959183673469387,0.574024716717481
0.1020408163265306,0.8163265306122448,0.5475258664686528
0.1020408163265306,0.836734693877551,0.5120366566295786
0.1020408163265306,0.8571428571428571,0.4681398190446644
0.1020408163265306,0.8775510204081632,0.4165561385734605
0.1020408163265306,0.8979591836734693,0.3581326178231965
0.1020408163265306,0.9183673469387754,0.2938285693893861
0.1020408163265306,0.9387755102040816,0.22469986396953143
0.1020408163265306,0.9591836734693877,0.15188159299546
0.1020408163265306,0.9795918367346939,0.0765694304633964
0.1020408163265306,1.0,0.0
0.12244897959183673,0.0,0.0
0.12244897959183673,0.02040816326530612,-0.08906048960429427
0.12244897959183673,0.04081632653061224,-0.1766586084314962
0.12244897959183673,0.061224489795918366,-0.2613559977922438
0.12244897959183673,0.08163265306122448,-0.3417619288948193
0.12244897959183673,0.1020408163265306,-0.4165561385734604
0.12244897959183673,0.12244897959183673,-0.48451050797304135
0.12244897959183673,0.14285714285714285,-0.5445092282267209
0.12244897959183673,0.16326530612244897,-0.5955671220066878
0.12244897959183673,0.18367346938775508,-0.6368458201086465
0.12244897959183673,0.2040816326530612,-0.6676675274509747
0.12244897959183673,0.22448979591836732,-0.6875261524512227
0.12244897959183673,0.24489795918367346,-0.6960956170359083
0.12244897959183673,0.26530612244897955,-0.6932352108334661
0.12244897959183673,0.2857142857142857,-0.6789919016346603
0.12244897959183673,0.3061224489795918,-0.6535995641827578
0.12244897959183673,0.32653061224489793,-0.6174751399567094
0.12244897959183673,0.3469387755102041,-0.571211791003594
0.12244897959183673,0.36734693877551017,-0.5155691602342016
0.12244897959183673,0.3877551020408163,-0.4514608981074424
0.12244897959183673,0.4081632653061224,-0.3799396605150692
0.12244897959183673,0.42857142857142855,-0.3021798242010375
0.12244897959183673,0.44897959183673464,-0.21945820352783685
0.12244897959183673,0.4693877551020408,-0.13313308521995862
0.12244897959183673,0.4897959183673469,-0.044621925333431484
0.12244897959183673,0.5102040816326531,0.044621925333430894
0.12244897959183673,0.5306122448979591,0.133133085219958
0.12244897959183673,0.5510204081632653,0.2194582035278362
0.12244897959183673,0.5714285714285714,0.3021798242010369
0.12244897959183673,0.5918367346938775,0.37993966051506867
0.12244897959183673,0.6122448979591836,0.45146089810744194
0.12244897959183673,0.6326530612244897,0.5155691602342012
0.12244897959183673,0.6530612244897959,0.5712117910035936
0.12244897959183673,0.673469387755102,0.6174751399567092
0.12244897959183673,0.6938775510204082,0.6535995641827574
0.12244897959183673,0.7142857142857142,0.6789919016346601
0.12244897959183673,0.7346938775510203,0.6932352108334658
0.12244897959183673,0.7551020408163265,0.696095617035908
0.12244897959183673,0.7755102040816326,0.6875261524512225
0.12244897959183673,0.7959183673469387,0.6676675274509747
0.12244897959183673,0.8163265306122448,0.6368458201086469
0.12244897959183673,0.836734693877551,0.5955671220066879
0.12244897959183673,0.8571428571428571,0.544509228226721
0.12244897959183673,0.8775510204081632,0.48451050797304146
0.12244897959183673,0.8979591836734693,0.4165561385734605
0.12244897959183673,0.9183673469387754,0.34176192889481943
0.12244897959183673,0.9387755102040816,0.26135599779224383
0.12244897959183673,0.9591836734693877,0.17665860843149625
0.12244897959183673,0.9795918367346939,0.08906048960429434
0.12244897959183673,1.0,0.0
0.14285714285714285,0.0,0.0
0.14285714285714285,0.02040816326530612,-0.10008917796809981
0.14285714285714285,0.04081632653061224,-0.19853489440107813
0.14285714285714285,0.061224489795918366,-0.2937206733567842
0.14285714285714285,0.08163265306122448,-0.3840835669763181
0.14285714285714285,0.1020408163265306,-0.46813981904466434
0.14285714285714285,0.12244897959183673,-0.5445092282267209
0.14285714285714285,0.14285714285714285,-0.6119378109350649
0.14285714285714285,0.16326530612244897,-0.669318391705789
0.14285714285714285,0.18367346938775508,-0.71570878298901
0.14285714285714285,0.2040816326530612,-0.7503472558423885
0.14285714285714285,0.22448979591836732,-0.7726650474993046
0.14285714285714285,0.24489795918367346,-0.7822957004377603
0.14285714285714285,0.26530612244897955,-0.7790810796027601
0.14285714285714285,0.2857142857142857,-0.7630739689795416
0.14285714285714285,0.3061224489795918,-0.7345372048819974
0.14285714285714285,0.32653061224489793,-0.6939393601876681
0.14285714285714285,0.3469387755102041,-0.6419470503840464
0.14285714285714285,0.36734693877551017,-0.5794139877607027
0.14285714285714285,0.3877551020408163,-0.5073669634770928
0.14285714285714285,0.4081632653061224,-0.4269889876801056
0.14285714285714285,0.42857142857142855,-0.33959986451015894
0.14285714285714285,0.44897959183673464,-0.24663452095370036
0.14285714285714285,0.4693877551020408,-0.14961944538176136
0.14285714285714285,0.4897959183673469,-0.05014762265310674
0.14285714285714285,0.5102040816326531,0.050147622653106065
0.14285714285714285,0.5306122448979591,0.1496194453817607
0.14285714285714285,0.5510204081632653,0.24663452095369964
0.14285714285714285,0.5714285714285714,0.3395998645101583
0.14285714285714285,0.5918367346938775,0.42698898768010507
0.14285714285714285,0.6122448979591836,0.5073669634770922
0.14285714285714285,0.6326530612244897,0.5794139877607022
0.14285714285714285,0.6530612244897959,0.641947050384046
0.14285714285714285,0.673469387755102,0.6939393601876678
0.14285714285714285,0.6938775510204082,0.7345372048819971
0.14285714285714285,0.7142857142857142,0.7630739689795412
0.14285714285714285,0.7346938775510203,0.7790810796027599
0.14285714285714285,0.7551020408163265,0.7822957004377601
0.14285714285714285,0.7755102040816326,0.7726650474993044
0.14285714285714285,0.7959183673469387,0.7503472558423885
0.14285714285714285,0.8163265306122448,0.71570878298901
0.14285714285714285,0.836734693877551,0.6693183917057891
0.14285714285714285,0.8571428571428571,0.6119378109350652
0.14285714285714285,0.8775510204081632,0.544509228226721
0.14285714285714285,0.8979591836734693,0.46813981904466445
0.14285714285714285,0.9183673469387754,0.38408356697631824
0.14285714285714285,0.9387755102040816,0.29372067335678426
0.14285714285714285,0.9591836734693877,0.1985348944010782
0.14285714285714285,0.9795918367346939,0.10008917796809988
0.14285714285714285,1.0,0.0
0.16326530612244897,0.0,0.0
0.16326530612244897,0.02040816326530612,-0.10947440479678383
0.16326530612244897,0.04081632653061224,-0.21715124289338777
0.16326530612244897,0.061224489795918366,-0.32126246358515237
0.16326530612244897,0.08163265306122448,-0.42009856350662905
0.16326530612244897,0.1020408163265306,-0.5120366566295785
0.16326530612244897,0.12244897959183673,-0.5955671220066878
0.16326530612244897,0.14285714285714285,-0.6693183917057891
0.16326530612244897,0.16326530612244897,-0.7320794719173869
0.16326530612244897,0.18367346938775508,-0.7828198274395307
0.16326530612244897,0.2040816326530612,-0.8207063030373398
0.16326530612244897,0.22448979591836732,-0.845116803828926
0.16326530612244897,0.24489795918367346,-0.8556505100661566
0.16326530612244897,0.26530612244897955,-0.8521344585838357
0.16326530612244897,0.2857142857142857,-0.8346263828500972
0.16326530612244897,0.3061224489795918,-0.8034137649844517
0.16326530612244897,0.32653061224489793,-0.7590091153093342
0.16326530612244897,0.3469387755102041,-0.7021415569447769
0.16326530612244897,0.36734693877551017,-0.6337448536269376
0.16326530612244897,0.3877551020408163,-0.5549420773333661
0.16326530612244897,0.4081632653061224,-0.46702716747218237
0.16326530612244897,0.42857142857142855,-0.37144368443276854
0.16326530612244897,0.44897959183673464,-0.2697611063640835
0.16326530612244897,0.4693877551020408,-0.16364905838684846
0.16326530612244897,0.4897959183673469,-0.054849897395223834
0.16326530612244897,0.5102040816326531,0.05484989739522312
0.16326530612244897,0.5306122448979591,0.16364905838684776
0.16326530612244897,0.5510204081632653,0.26976110636408274
0.16326530612244897,0.5714285714285714,0.37144368443276776
0.16326530612244897,0.5918367346938775,0.4670271674721818
0.16326530612244897,0.6122448979591836,0.5549420773333654
0.16326530612244897,0.6326530612244897,0.6337448536269371
0.16326530612244897,0.6530612244897959,0.7021415569447764
0.16326530612244897,0.673469387755102,0.7590091153093338
0.16326530612244897,0.6938775510204082,0.8034137649844515
0.16326530612244897,0.7142857142857142,0.8346263828500969
0.16326530612244897,0.7346938775510203,0.8521344585838354
0.16326530612244897,0.7551020408163265,0.8556505100661563
0.16326530612244897,0.7755102040816326,0.8451168038289258
0.16326530612244897,0.7959183673469387,0.8207063030373398
0.16326530612244897,0.8163265306122448,0.7828198274395308
0.16326530612244897,0.836734693877551,0.732079471917387
0.16326530612244897,0.8571428571428571,0.6693183917057892
0.16326530612244897,0.8775510204081632,0.595567122006688
0.16326530612244897,0.8979591836734693,0.5120366566295786
0.16326530612244897,0.9183673469387754,0.42009856350662916
0.16326530612244897,0.9387755102040816,0.32126246358515254
0.16326530612244897,0.9591836734693877,0.21715124289338783
0.16326530612244897,0.9795918367346939,0.10947440479678389
0.16326530612244897,1.0,0.0
0.18367346938775508,0.0,0.0
0.18367346938775508,0.02040816326530612,-0.11706206492528795
0.18367346938775508,0.04081632653061224,-0.2322019739808581
0.18367346938775508,0.061224489795918366,-0.34352913304323274
0.18367346938775508,0.08163265306122448,-0.44921555323841283
0.18367346938775508,0.1020408163265306,-0.5475258664686526
0.18367346938775508,0.12244897959183673,-0.6368458201086465
0.18367346938775508,0.14285714285714285,-0.7157087829890099
0.18367346938775508,0.16326530612244897,-0.7828198274395307
0.18367346938775508,0.18367346938775508,-0.8370769919657168
0.18367346938775508,0.2040816326530612,-0.8775893754260685
0.18367346938775508,0.22448979591836732,-0.9036917656041917
0.18367346938775508,0.24489795918367346,-0.9149555619750014
0.18367346938775508,0.26530612244897955,-0.9111958133134936
0.18367346938775508,0.2857142857142857,-0.8924742545887461
0.18367346938775508,0.3061224489795918,-0.859098293277434
0.18367346938775508,0.32653061224489793,-0.8116159617415606
0.18367346938775508,0.3469387755102041,-0.7508069185522255
0.18367346938775508,0.36734693877551017,-0.6776696465174401
0.18367346938775508,0.3877551020408163,-0.5934050576220272
0.18367346938775508,0.4081632653061224,-0.49939677408602895
0.18367346938775508,0.42857142857142855,-0.397188409326107
0.18367346938775508,0.44897959183673464,-0.2884582218659167
0.18367346938775508,0.4693877551020408,-0.17499155837754587
0.18367346938775508,0.4897959183673469,-0.05865153833851861
0.18367346938775508,0.5102040816326531,0.05865153833851788
0.18367346938775508,0.5306122448979591,0.17499155837754515
0.18367346938775508,0.5510204081632653,0.2884582218659159
0.18367346938775508,0.5714285714285714,0.39718840932610633
0.18367346938775508,0.5918367346938775,0.4993967740860283
0.18367346938775508,0.6122448979591836,0.5934050576220268
0.18367346938775508,0.6326530612244897,0.6776696465174397
0.18367346938775508,0.6530612244897959,0.750806918552225
0.18367346938775508,0.673469387755102,0.8116159617415603
0.18367346938775508,0.6938775510204082,0.8590982932774336
0.18367346938775508,0.7142857142857142,0.8924742545887457
0.18367346938775508,0.7346938775510203,0.9111958133134933
0.18367346938775508,0.7551020408163265,0.9149555619750012
0.18367346938775508,0.7755102040816326,0.9036917656041915
0.18367346938775508,0.7959183673469387,0.8775893754260683
0.18367346938775508,0.8163265306122448,0.8370769919657169
0.18367346938775508,0.836734693877551,0.7828198274395308
0.18367346938775508,0.8571428571428571,0.7157087829890101
0.18367346938775508,0.8775510204081632,0.6368458201086469
0.18367346938775508,0.8979591836734693,0.5475258664686529
0.18367346938775508,0.9183673469387754,0.449215553238413
0.18367346938775508,0.9387755102040816,0.3435291330432328
0.18367346938775508,0.9591836734693877,0.2322019739808582
0.18367346938775508,0.9795918367346939,0.11706206492528799
0.18367346938775508,1.0,0.0
0.2040816326530612,0.0,0.0
0.2040816326530612,0.02040816326530612,-0.12272756918407426
0.2040816326530612,0.04081632653061224,-0.24343995507513286
0.2040816326530612,0.061224489795918366,-0.36015506363411853
0.2040816326530612,0.08163265306122448,-0.4709564360052562
0.2040816326530612,0.1020408163265306,-0.5740247167174809
0.2040816326530612,0.12244897959183673,-0.6676675274509746
0.2040816326530612,0.14285714285714285,-0.7503472558423885
0.2040816326530612,0.16326530612244897,-0.8207063030373396
0.2040816326530612,0.18367346938775508,-0.8775893754260683
0.2040816326530612,0.2040816326530612,-0.9200624545325686
0.2040816326530612,0.22448979591836732,-0.9474281335721437
0.2040816326530612,0.24489795918367346,-0.9592370688515287
0.2040816326530612,0.26530612244897955,-0.9552953579799117
0.2040816326530612,0.2857142857142857,-0.9356677237408304
0.2040816326530612,0.3061224489795918,-0.900676451345855
0.2040816326530612,0.32653061224489793,-0.8508960965203252
0.2040816326530612,0.3469387755102041,-0.787144051314224
0.2040816326530612,0.36734693877551017,-0.7104671225473151
0.2040816326530612,0.3877551020408163,-0.6221243432701032
0.2040816326530612,0.4081632653061224,-0.5235662994759519
0.2040816326530612,0.42857142857142855,-0.41641131151917704
0.2040816326530612,0.44897959183673464,-0.3024188613395695
0.2040816326530612,0.4693877551020408,-0.1834607018175868
0.2040816326530612,0.4897959183673469,-0.0614901226438042
0.2040816326530612,0.5102040816326531,0.06149012264380344
0.2040816326530612,0.5306122448979591,0.18346070181758606
0.2040816326530612,0.5510204081632653,0.30241886133956875
0.2040816326530612,0.5714285714285714,0.41641131151917643
0.2040816326530612,0.5918367346938775,0.5235662994759513
0.2040816326530612,0.6122448979591836,0.6221243432701026
0.2040816326530612,0.6326530612244897,0.7104671225473146
0.2040816326530612,0.6530612244897959,0.7871440513142234
0.2040816326530612,0.673469387755102,0.8508960965203247
0.2040816326530612,0.6938775510204082,0.9006764513458545
0.2040816326530612,0.7142857142857142,0.93566772374083
